id_ubicacion;comuna;tipo_de_calle;direccion
2958;Comuna 11;CALLE;GARCIA, JUAN AGUSTIN y BUFANO, ALFREDO R.
2959;Comuna 3;CALLE;JAURES, JEAN 393
2960;Comuna 4;AVENIDA;RABANAL, FRANCISCO, INTENDENTE AV. 2101
2961;Comuna 11;AVENIDA;BEIRO, FRANCISCO AV. 3836
2962;Comuna 1;AVENIDA;PIEDRAS y RIVADAVIA AV.
2963;Comuna 3;AVENIDA;PUEYRREDON AV. y MITRE, BARTOLOME
2964;Comuna 15;AVENIDA;LACROZE, FEDERICO AV. y CORRIENTES AV.
2965;Comuna 1;AVENIDA;RIVADAVIA AV. y SALTA
2966;Comuna 4;AVENIDA;GUAL y FERNANDEZ DE LA CRUZ, F., GRAL. AV.
2967;Comuna 14;AVENIDA;CABILDO AV. y MATIENZO, BENJAMIN, TENIENTE
2968;Comuna 14;AVENIDA;SCALABRINI ORTIZ, RAUL AV. y PARAGUAY
2969;Comuna 4;AVENIDA;CHICLANA AV. y DEAN FUNES
2970;Comuna 14;CALLE;GUATEMALA y BORGES, JORGE LUIS
2971;Comuna 14;CALLE;ACUÃ‘A DE FIGUEROA, FRANCISCO y GORRITI
2972;Comuna 1;CALLE;BRASIL e IRIGOYEN, BERNARDO DE
2973;Comuna 9;CALLE;PRIMERA JUNTA y MARTINEZ CASTRO
2974;Comuna 13;CALLE;VUELTA DE OBLIGADO y BLANCO ENCALADA
2975;Comuna 14;AVENIDA;OBLIGADO RAFAEL, AV.COSTANERA 2800
2976;Comuna 14;AVENIDA;ACUÃ‘A DE FIGUEROA, FRANCISCO y CORDOBA AV.
2977;Comuna 14;CALLE;ACUÃ‘A DE FIGUEROA, FRANCISCO y EL SALVADOR
2978;Comuna 13;CALLE;ECHEVERRIA 2496
2979;Comuna 10;CALLE;CASTRO, EMILIO y LEOPARDI
2980;Comuna 4;CALLE;PINZON 456
2981;Comuna 5;CALLE;MARMOL, JOSE y ANGACO
2982;Comuna 14;AVENIDA;LAS HERAS GENERAL AV. y SALGUERO, JERONIMO
2983;Comuna 13;AVENIDA;MONROE y CRAMER AV.
2984;;AVENIDA;JUSTO, JUAN B. AV. y VERA
2985;Comuna 13;CALLE;HERNANDEZ, JOSE y O'HIGGINS
2986;Comuna 4;CALLE;ALVAR NUÃ‘EZ y PALACIOS, ALFREDO L.
2987;Comuna 7;CALLE;ALVAREZ, DONATO, TTE. GRAL. y PAEZ
2988;Comuna 6;AVENIDA;RIVADAVIA AV. y OTAMENDI
2989;Comuna 5;AVENIDA;CASEROS AV. y MAZA
2990;Comuna 13;AVENIDA;CABILDO AV. 3698
2991;Comuna 10;AVENIDA;RIVADAVIA AV. y BASUALDO
2992;Comuna 9;AVENIDA;OLIDEN y DIRECTORIO AV.
2993;Comuna 11;AVENIDA;MAGARIÃ‘OS CERVANTES, A. y NAZCA AV.
2994;Comuna 11;AVENIDA;TRELLES, MANUEL R. y GAONA AV.
2995;Comuna 7;AVENIDA;MORENO, JOSE MARIA AV. 1751
2996;Comuna 1;AVENIDA;CASEROS AV. 1095
2997;Comuna 5;CALLE;HUMBERTO 1Â° y LINIERS VIRREY
2998;Comuna 11;CALLE;CAMPANA 1913
2999;Comuna 1;CALLE;CHILE y CHACABUCO
3000;Comuna 5;CALLE;GASCON 692
3001;Comuna 4;CALLE;LUPPI, ABRAHAM J. y ESQUIU
3002;Comuna 12;CALLE;NAZCA y COCHRANE
3003;Comuna 15;CALLE;DRAGO, LUIS MARIA y ALVAREZ, JULIAN
3004;Comuna 1;CALLE;ALSINA, ADOLFO 1418
3005;Comuna 12;AV. GRAL. PAZ;PAZ, GRAL. AV. y CAMPANA
3006;Comuna 5;AVENIDA;CASTRO y CALVO, CARLOS AV.
3007;Comuna 11;AVENIDA;BEIRO, FRANCISCO AV. 5254
3008;Comuna 1;AVENIDA;9 DE JULIO AV. y REPUBLICA BOLIVARIANA DE VENEZUELA
3009;Comuna 4;AVENIDA;BROWN, ALTE. AV. 881
3010;Comuna 2;AVENIDA;LAS HERAS GENERAL AV. 2700
3011;Comuna 5;AVENIDA;CORRIENTES AV. 3871
3012;Comuna 3;AVENIDA;SAN JUAN AV. y 24 DE NOVIEMBRE
3013;Comuna 9;AVENIDA;PERON, EVA AV. y MURGUIONDO
3014;Comuna 11;AVENIDA;SAN MARTIN AV. y MISTRAL, GABRIELA
3015;Comuna 4;AVENIDA;LA PLATA AV. y FERREYRA, ANDRES
3016;Comuna 9;AVENIDA;ALBERDI, JUAN BAUTISTA AV. y VEGA BELGRANO CARLOS
3017;Comuna 5;AVENIDA;RIVADAVIA AV. 3817
3018;Comuna 8;AVENIDA;AV. VARELA y LUCIO CORREA MORALES
3019;Comuna 3;CALLE;TUCUMAN y BOULOGNE SUR MER
3020;Comuna 8;CALLE;SUAREZ, JOSE LEON y CORRALES
3021;Comuna 9;AVENIDA;OLIVERA AV. y MOZART
3022;Comuna 1;AVENIDA;CORRIENTES AV. y 9 DE JULIO AV.
3023;Comuna 4;AVENIDA;MONTES DE OCA, MANUEL AV. y ARAOZ DE LAMADRID, GREGORIO, GRAL.
3024;Comuna 5;AVENIDA;CASEROS AV. 3463
3025;Comuna 5;AVENIDA;CASTRO BARROS e INDEPENDENCIA AV.
3026;Comuna 3;AVENIDA;PICHINCHA y RIVADAVIA AV.
3027;Comuna 14;AVENIDA;CAMPOS, LUIS M. AV. 751
3028;Comuna 15;AVENIDA;SCALABRINI ORTIZ, RAUL AV. y PADILLA
3029;Comuna 15;CALLE;ESTOMBA y FRAGA
3030;Comuna 10;CALLE;CALDERON DE LA BARCA, PEDRO y ALCARAZ
3031;Comuna 3;CALLE;AYACUCHO y VIAMONTE
3032;Comuna 14;CALLE;BORGES, JORGE LUIS 1842
3033;Comuna 10;CALLE;BASUALDO 165
3034;Comuna 13;CALLE;CUBA 3145
3035;Comuna 11;AV. GRAL. PAZ;PAZ, GRAL. AV. y ALLENDE
3036;Comuna 9;AV. GRAL. PAZ;PAZ, GRAL. AV. 11680
3037;Comuna 10;AVENIDA;ALBERDI, JUAN BAUTISTA AV. y AMEGHINO, FLORENTINO, DR.
3038;Comuna 10;AVENIDA;JUSTO, JUAN B. AV. y SAN BLAS
3039;Comuna 6;AVENIDA;DIRECTORIO AV. 1251
3040;Comuna 15;AVENIDA;SAN MARTIN AV. y REPETTO, NICOLAS, DR.
3041;Comuna 9;AVENIDA;ALBERDI, JUAN BAUTISTA AV. y SALADILLO
3042;Comuna 3;AVENIDA;SAN JUAN AV. y RINCON
3043;Comuna 13;AVENIDA;LA PAMPA y VERTIZ VIRREY AV.
3044;Comuna 4;AVENIDA;BARCO CENTENERA DEL AV. 2442
3045;Comuna 4;AVENIDA;ALCORTA, AMANCIO AV. y PEPIRI
3046;Comuna 7;CALLE;YERBAL 2740
3047;Comuna 11;CALLE;JUAREZ, BENITO 4376
3048;Comuna 13;CALLE;PEDRAZA, MANUELA y CONESA
3049;Comuna 1;CALLE;PARAGUAY y LIBERTAD
3050;Comuna 12;CALLE;ZAMUDIO y PAREJA
3051;Comuna 10;CALLE;VALLESE, FELIPE y MERCEDES
3052;Comuna 4;CALLE;OLAVARRIA 3240
3053;Comuna 15;AVENIDA;DE LOS INCAS AV. 5246
3054;Comuna 8;AVENIDA;DELLEPIANE, LUIS, TTE. GRAL. y LEGUIZAMON, MARTINIANO
3055;Comuna 7;AVENIDA;TERRADA y RIVADAVIA AV.
3056;Comuna 6;AVENIDA;LA PLATA AV. y GOYENA, PEDRO AV.
3057;Comuna 4;AVENIDA;VELEZ SARSFIELD AV. 1560
3058;Comuna 1;AVENIDA;CASEROS AV. y SOLIS
3059;Comuna 7;AVENIDA;BONORINO, ESTEBAN, CNEL. AV. 258
3060;Comuna 4;CALLE;CACHI y ANCASTE
3061;Comuna 5;CALLE;REPUBLICA BOLIVARIANA DE VENEZUELA y SANCHEZ DE LORIA
3062;Comuna 9;CALLE;POLA y BRAGADO
3063;Comuna 9;CALLE;BASUALDO y TANDIL
3064;Comuna 14;CALLE;VEGA, NICETO, CNEL. y THAMES
3065;Comuna 9;AVENIDA;DIRECTORIO AV. y GUAMINI
3066;Comuna 7;AVENIDA;PEDERNERA y RIVADAVIA AV.
3067;Comuna 7;AVENIDA;CURAPALIGUE AV. y SARAZA
3068;Comuna 8;AVENIDA;ROCA, CNEL. AV. y DE LA TORRE, LISANDRO
3069;Comuna 15;AVENIDA;JUSTO, JUAN B. AV. y CUCHA CUCHA
3070;Comuna 7;CALLE;SANTANDER y DOBLAS
3071;Comuna 9;CALLE;PATRON y GUAMINI
3072;Comuna 4;CALLE;RONDEAU y 24 DE NOVIEMBRE
3073;Comuna 14;CALLE;PARAGUAY y MALABIA
3074;Comuna 6;CALLE;RIO DE JANEIRO 208
3075;Comuna 7;CALLE;FLORES, VENANCIO, GRAL. y CUENCA
3076;Comuna 14;CALLE;MALABIA y PARAGUAY
3077;Comuna 3;AVENIDA;RIVADAVIA AV. y JUJUY AV.
3078;Comuna 5;AVENIDA;RIVADAVIA AV. y BOEDO
3079;Comuna 1;AVENIDA;IRIGOYEN, BERNARDO DE y BELGRANO AV.
3080;Comuna 1;AVENIDA;CORRIENTES AV. y LIBERTAD
3081;Comuna 3;AVENIDA;CORRIENTES AV. y CALLAO AV.
3082;Comuna 10;CALLE;VARELA, JOSE PEDRO 5496
3083;Comuna 1;CALLE;REPUBLICA BOLIVARIANA DE VENEZUELA y CEVALLOS, VIRREY
3084;Comuna 12;CALLE;AMENABAR y PAROISSIEN
3085;Comuna 6;AVENIDA;DIAZ VELEZ AV. y RIO DE JANEIRO
3086;Comuna 13;AVENIDA;CONGRESO AV. 2768
3087;Comuna 3;AVENIDA;ENTRE RIOS AV. y MORENO
3088;Comuna 1;AVENIDA;RIVADAVIA AV. y 25 DE MAYO
3089;Comuna 8;AVENIDA;CASTAÃ‘ARES AV. 6600
3090;Comuna 7;CALLE;PAEZ 1800
3091;Comuna 2;CALLE;AUSTRIA y JUNCAL
3092;Comuna 1;CALLE;MITRE, BARTOLOME y URUGUAY
3093;Comuna 6;CALLE;AVELLANEDA 269
3094;Comuna 1;AVENIDA;CORRIENTES AV. 718
3095;Comuna 13;AVENIDA;DEL LIBERTADOR AV. y MONROE
3096;Comuna 12;AVENIDA;NAZCA y MOSCONI GENERAL AV.
3097;Comuna 10;AVENIDA;DIAZ, CESAR, GRAL. y JUSTO, JUAN B. AV.
3098;Comuna 7;AVENIDA;RIVADAVIA AV. 6315
3099;Comuna 1;AVENIDA;CERRITO y DEL LIBERTADOR AV.
3100;Comuna 7;CALLE;ZAÃ‘ARTU 1058
3101;Comuna 13;CALLE;ZABALA y 3 DE FEBRERO
3102;Comuna 6;AVENIDA;RIVADAVIA AV. y MIRO
3103;Comuna 7;AVENIDA;AVELLANEDA AV. 2827
3104;Comuna 1;AVENIDA;SAENZ PEÃ‘A, ROQUE, PRES. DIAGONAL NORTE AV. 555
3105;Comuna 1;AVENIDA;SAENZ PEÃ‘A, ROQUE, PRES. DIAGONAL NORTE AV. 875
3106;Comuna 1;AVENIDA;CALLAO AV. 551
3107;Comuna 4;AVENIDA;SAENZ AV. 798
3108;Comuna 3;AVENIDA;PUEYRREDON AV. y SARMIENTO
3109;Comuna 11;AVENIDA;JUSTO, JUAN B. AV. y FRAGATA PRES. SARMIENTO
3110;Comuna 6;CALLE;AVELLANEDA y ACEVEDO, EDUARDO
3111;Comuna 6;CALLE;ARANGUREN, JUAN F., DR. y SEGUI, F. J., ALTE.
3112;Comuna 11;CALLE;LASCANO 3110
3113;Comuna 3;CALLE;ALBERTI y COCHABAMBA
3114;Comuna 7;AVENIDA;NAZCA AV. 20
3115;Comuna 9;AVENIDA;MARTINEZ CASTRO y DIRECTORIO AV.
3116;Comuna 11;AVENIDA;JUSTO, JUAN B. AV. 4750
3117;Comuna 13;AVENIDA;CRAMER AV. y MONROE
3118;Comuna 9;AVENIDA;ZUVIRIA y ESCALADA AV.
3119;Comuna 7;CALLE;MORON y BUFANO, ALFREDO R.
3120;Comuna 12;CALLE;VILELA y CRAMER
3121;Comuna 5;CALLE;SARMIENTO y BILLINGHURST
3122;Comuna 3;CALLE;COMBATE DE LOS POZOS 70
3123;Comuna 14;AVENIDA;DEL LIBERTADOR AV. y KENNEDY, JOHN FITZGERALD
3124;Comuna 6;AVENIDA;RIVADAVIA AV. 6000
3125;Comuna 4;AVENIDA;LA PLATA AV. y CHICLANA AV.
3126;Comuna 5;AVENIDA;RIVADAVIA AV. y BILLINGHURST
3127;Comuna 3;AVENIDA;CORRIENTES AV. y AGUERO
3128;Comuna 14;AVENIDA;LAS HERAS GENERAL AV. y ORTIZ DE OCAMPO
3129;Comuna 6;AVENIDA;GOYENA, PEDRO AV. y BERTRES
3130;Comuna 15;AVENIDA;ALVAREZ THOMAS AV. y ELCANO AV.
3131;Comuna 6;AVENIDA;ACOYTE y DIAZ VELEZ AV.
3132;Comuna 12;AVENIDA;MELIAN AV. y RUIZ HUIDOBRO
3133;Comuna 1;AVENIDA;SAN JUAN AV. 1757
3134;Comuna 11;AVENIDA;GAONA AV. y CARACAS
3135;Comuna 5;AVENIDA;BOEDO AV. y PAVON
3136;Comuna 4;CALLE;CALIFORNIA y VIEYTES
3137;Comuna 6;CALLE;VALLE y THOMPSON
3138;Comuna 15;CALLE;MATURIN y OROÃ‘O, NICASIO
3139;Comuna 10;CALLE;SASTRE, MARCOS 6315
3140;Comuna 9;AVENIDA;JUSTO, JUAN B. AV. 9100
3141;Comuna 12;AVENIDA;LARRALDE, CRISOLOGO AV. 2993
3142;Comuna 3;AVENIDA;PUEYRREDON AV. 974
3143;Comuna 15;AVENIDA;SCALABRINI ORTIZ, RAUL AV. y LERMA
3144;Comuna 4;AVENIDA;IRIARTE, GRAL. AV. y LUNA
3145;Comuna 7;AVENIDA;NAZCA AV. 1044
3146;Comuna 5;AVENIDA;BELGRANO AV. y BOEDO
3147;Comuna 4;CALLE;EINSTEIN, ALBERTO y CABRED, DOMINGO, DR.
3148;Comuna 8;CALLE;BARROS PAZOS, JOSE y PERGAMINO
3149;Comuna 12;CALLE;CABEZON, JOSE LEON 2980
3150;Comuna 4;CALLE;TABORDA, DIOGENES y PAZ, JOSE C.
3151;Comuna 3;AVENIDA;RIVADAVIA AV. y PASTEUR
3152;Comuna 4;AVENIDA;IRIARTE, GRAL. AV. y MONTESQUIEU
3153;Comuna 12;AVENIDA;BALBIN, RICARDO, DR. AV. y CONGRESO AV.
3154;Comuna 14;AVENIDA;SCALABRINI ORTIZ, RAUL AV. 1355
3155;Comuna 1;CALLE;CHILE y SAN JOSE
3156;Comuna 10;CALLE;BONIFACIO, JOSE y BARADERO
3157;Comuna 7;CALLE;CACHIMAYO y ESTRADA
3158;Comuna 9;AUTOPISTA;AUTOPISTA PERITO MORENO y GALLARDO
3159;Comuna 12;AVENIDA;MACHAIN y LARRALDE, CRISOLOGO AV.
3160;Comuna 4;AVENIDA;SAENZ AV. 852
3161;Comuna 13;AVENIDA;DEL LIBERTADOR AV. 6700
3162;Comuna 14;AVENIDA;ALVAREZ, JULIAN y SANTA FE AV.
3163;Comuna 14;CALLE;REPUBLICA DE LA INDIA 2763
3164;Comuna 4;CALLE;VIEYTES y ALVARADO
3165;Comuna 8;CALLE;LARRAZABAL 4054
3166;Comuna 5;CALLE;REPUBLICA BOLIVARIANA DE VENEZUELA 4063
3167;Comuna 6;AVENIDA;SAN MARTIN AV. 1776
3168;Comuna 10;AVENIDA;RIVADAVIA AV. e IRIGOYEN
3169;Comuna 5;AVENIDA;LA PLATA AV. 586
3170;Comuna 13;AVENIDA;CABILDO AV. y LARRALDE, CRISOLOGO AV.
3171;Comuna 15;AVENIDA;TRIUNVIRATO AV. y COMBATIENTES DE MALVINAS AV.
3172;Comuna 13;AVENIDA;CRAMER AV. 2865
3173;Comuna 10;AVENIDA;ALBERDI, JUAN BAUTISTA AV. 3541
3174;Comuna 14;AVENIDA;CAMPOS, LUIS M. AV. y AREVALO
3175;Comuna 15;AVENIDA;FOREST AV. y ALVAREZ THOMAS AV.
3176;Comuna 15;AVENIDA;PUEYRREDON, HONORIO, DR. AV. y WARNES AV.
3177;Comuna 15;AVENIDA;DE LOS INCAS AV. y HOLMBERG
3178;Comuna 7;CALLE;BARCO CENTENERA DEL 1270
3179;Comuna 3;CALLE;DEAN FUNES y CONSTITUCION
3180;Comuna 1;CALLE;SUIPACHA 1156
3181;Comuna 8;AUTOPISTA;AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y MIRALLA
3182;Comuna 9;AVENIDA;PERON, EVA AV. y SARAVIA
3183;Comuna 4;AVENIDA;TILCARA y FERNANDEZ DE LA CRUZ, F., GRAL. AV.
3184;Comuna 12;AVENIDA;BALBIN, RICARDO, DR. AV. y MANZANARES
3185;Comuna 4;AVENIDA;ALCORTA, AMANCIO AV. y MORENO, PERITO AV.
3186;Comuna 7;AVENIDA;MORENO, PERITO AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.
3187;Comuna 14;AVENIDA;FIGUEROA ALCORTA, PRES. AV. y SALGUERO, JERONIMO
3188;Comuna 15;AVENIDA;LACROZE, FEDERICO AV. 3522
3189;Comuna 4;AVENIDA;DON PEDRO DE MENDOZA AV. 1487
3190;;CALLE;HOLMBERG y SUCRE, ANTONIO JOSE DE, MCAL.
3191;Comuna 12;CALLE;BLANCO ENCALADA y ACHA, MARIANO, GRAL.
3192;Comuna 12;CALLE;PAREJA y NAZCA
3193;Comuna 5;CALLE;BILLINGHURST 471
3194;Comuna 13;CALLE;CONDE 851
3195;Comuna 2;AVENIDA;SANTA FE AV. 3100
3196;Comuna 1;AVENIDA;DE LOS ITALIANOS AV. y GUEMES, MACACHA
3197;Comuna 13;AVENIDA;DEL LIBERTADOR AV. e IBERA
3198;Comuna 6;AVENIDA;RIVADAVIA AV. 5894
3199;Comuna 9;AVENIDA;ALBERDI, JUAN BAUTISTA AV. 5775
3200;Comuna 5;AVENIDA;BOEDO AV. 944
3201;Comuna 15;AVENIDA;GUZMAN AV. 680
3202;Comuna 5;AVENIDA;CASEROS AV. 3347
3203;Comuna 4;AVENIDA;TILCARA AV. y MORENO, PERITO AV.
3204;Comuna 5;AVENIDA;CORRIENTES AV. 4576
3205;Comuna 10;CALLE;MERCEDES y SAN BLAS
3206;Comuna 11;CALLE;TINOGASTA 3246
3207;Comuna 7;CALLE;CURAPALIGUE y BONIFACIO, JOSE
3208;Comuna 5;CALLE;YATAY y ROCAMORA
3209;Comuna 4;CALLE;SALTA 2146
3210;Comuna 5;CALLE;LINIERS VIRREY y CALVO, CARLOS
3211;Comuna 7;CALLE;FERNANDEZ MORENO, BALDOMERO y PEDERNERA
3212;Comuna 5;CALLE;CASTRO BARROS y AGRELO
3213;Comuna 6;AVENIDA;PUAN y GOYENA, PEDRO AV.
3214;Comuna 2;AVENIDA;PUEYRREDON AV. 1294
3215;;AVENIDA;SANTA FE AV. y BULLRICH, INT. AV.
3216;Comuna 2;AVENIDA;CALLAO AV. y CORDOBA AV.
3217;Comuna 9;AVENIDA;PERON, EVA AV. y GUARDIA NACIONAL
3218;Comuna 10;AVENIDA;DIRECTORIO AV. y AZUL
3219;Comuna 7;AVENIDA;DIRECTORIO AV. 1774
3220;Comuna 15;AVENIDA;DEL CAMPO AV. y ESTOMBA
3221;Comuna 11;AVENIDA;VIALE, LUIS y NAZCA AV.
3222;Comuna 4;CALLE;USPALLATA 2130
3223;Comuna 3;CALLE;TUCUMAN y LARREA
3224;Comuna 1;CALLE;PERU 1319
3225;Comuna 2;CALLE;BERUTI y BILLINGHURST
3226;Comuna 15;CALLE;OROÃ‘O, NICASIO 2361
3227;Comuna 9;CALLE;ARTIGAS MANUEL DE y ALBARIÃ‘O
3228;Comuna 1;CALLE;IRIGOYEN, BERNARDO DE 1312
3229;Comuna 3;CALLE;TUCUMAN 2263
3230;Comuna 1;AVENIDA;BELGRANO AV. e IRIGOYEN, BERNARDO DE
3231;Comuna 7;AVENIDA;VARELA AV. y ALVAREZ, CRISOSTOMO
3232;Comuna 3;AVENIDA;CORRIENTES AV. y AYACUCHO
3233;Comuna 8;AVENIDA;FERNANDEZ DE LA CRUZ, F., GRAL. AV. y VARELA AV.
3234;Comuna 6;CALLE;BONIFACIO, JOSE 1300
3235;Comuna 11;CALLE;TINOGASTA y CAMPANA
3236;Comuna 10;CALLE;DOLORES y FALCON, RAMON L.,CNEL.
3237;Comuna 8;AV. GRAL. PAZ;MADARIAGA y PAZ, GRAL. AV.
3238;Comuna 14;AVENIDA;LAS HERAS GENERAL AV. y DIAZ, CNEL. AV.
3239;Comuna 11;AVENIDA;GAONA AV. 3751
3240;Comuna 4;AVENIDA;USPALLATA y COLONIA AV.
3241;Comuna 1;AVENIDA;MADERO, EDUARDO AV. 700
3242;Comuna 6;AVENIDA;GOYENA, PEDRO AV. y ACHAVAL
3243;Comuna 4;AVENIDA;ALCORTA, AMANCIO AV. y MAGNAUD, JUEZ
3244;Comuna 15;CALLE;GUEVARA y 14 DE JULIO
3245;Comuna 1;CALLE;YRIGOYEN, HIPOLITO 1400
3246;Comuna 1;CALLE;PERETTE, CARLOS H. y WALSH, RODOLFO
3247;Comuna 7;AVENIDA;RIESTRA AV. y VEDIA, AGUSTIN DE
3248;Comuna 15;AVENIDA;SAN MARTIN AV. y CITTADINI, BASILIO
3249;Comuna 13;AVENIDA;MELIAN AV. y SUCRE, ANTONIO JOSE DE, MCAL.
3250;Comuna 7;AVENIDA;NAZCA AV. 357
3251;Comuna 7;AVENIDA;DELLEPIANE, LUIS, TTE. GRAL. 2928
3252;Comuna 2;AVENIDA;DEL LIBERTADOR AV. y PUEYRREDON AV.
3253;;CALLE;CIUDAD DE LA PAZ 677
3254;Comuna 8;CALLE;RUCCI, JOSE IGNACIO y SANTANDER
3255;Comuna 14;CALLE;PARAGUAY y THAMES
3256;Comuna 6;AVENIDA;LA PLATA AV. y DIRECTORIO AV.
3257;Comuna 1;AVENIDA;SALTA y SAN JUAN AV.
3258;Comuna 7;AVENIDA;NAZCA AV. y BACACAY
3259;Comuna 5;AVENIDA;CORRIENTES AV. y ACUÃ‘A DE FIGUEROA, FRANCISCO
3260;Comuna 3;AVENIDA;MORENO y JUJUY AV.
3261;Comuna 1;AVENIDA;MONTEVIDEO y CORRIENTES AV.
3262;Comuna 11;CALLE;LOPEZ, CARLOS ANTONIO 3600
3263;Comuna 1;CALLE;ALVEAR, MARCELO T. DE y TALCAHUANO
3264;Comuna 8;CALLE;MONTIEL 5239
3265;Comuna 4;CALLE;CARRILLO, RAMON, DR. 256
3266;Comuna 9;CALLE;MURGUIONDO
3267;Comuna 9;CALLE;REMEDIOS y OLIDEN
3268;Comuna 9;AVENIDA;CASTRO, EMILIO AV. y PIERES
3269;Comuna 7;AVENIDA;LA PLATA AV. y ZUVIRIA
3270;Comuna 5;AVENIDA;DIAZ VELEZ AV. 3700
3271;Comuna 7;AVENIDA;COBO AV. y CURAPALIGUE
3272;Comuna 1;AVENIDA;ALEM, LEANDRO N. AV. y LAVALLE
3273;Comuna 8;AVENIDA;MURGUIONDO y FERNANDEZ DE LA CRUZ, F., GRAL. AV.
3274;;CALLE;AMENABAR y RIVERA, PEDRO I., DR.
3275;Comuna 4;CALLE;VIEYTES y LUJAN
3276;Comuna 4;CALLE;CALIFORNIA 1850
3277;Comuna 6;CALLE;ESPINOSA y MENDEZ DE ANDES
3278;Comuna 1;CALLE;LAVALLE y PARANA
3279;Comuna 11;CALLE;LASCANO y TERRADA
3280;Comuna 5;AVENIDA;CASTRO BARROS AV. y BELGRANO
3281;Comuna 14;AVENIDA;DIAZ, CNEL. AV. y BERUTI
3282;Comuna 3;AVENIDA;CORRIENTES AV. y RIOBAMBA
3283;Comuna 15;AVENIDA;FOREST AV. y LACROZE, FEDERICO AV.
3284;Comuna 15;AVENIDA;DEL CAMPO AV. y PAZ SOLDAN
3285;Comuna 5;CALLE;BILLINGHURST y HUMAHUACA
3286;Comuna 5;CALLE;GASCON y SARMIENTO
3287;Comuna 12;CALLE;ALVAREZ PRADO, MANUEL 2460
3288;Comuna 1;CALLE;SAN JOSE y HUMBERTO 1Â°
3289;Comuna 12;AV. GRAL. PAZ;PAZ, GRAL. AV. y EZEIZA
3290;Comuna 9;AVENIDA;ASTURIAS AV. y SANTIAGO DE COMPOSTELA AV.
3291;Comuna 7;AVENIDA;LA PLATA AV. 1251
3292;Comuna 14;AVENIDA;DEL LIBERTADOR AV. 3302
3293;Comuna 15;AVENIDA;NEWBERY, JORGE AV. y CORRIENTES AV.
3294;Comuna 1;AVENIDA;ANTARTIDA ARGENTINA AV. y PY, COMODORO AV.
3295;Comuna 5;AVENIDA;MEDRANO AV. y PERON, JUAN DOMINGO, TTE. GENERAL
3296;Comuna 6;AVENIDA;ALBERDI, JUAN BAUTISTA AV. y BERTRES
3297;Comuna 7;AVENIDA;BONORINO, ESTEBAN, CNEL. AV. y SARAZA
3298;Comuna 15;CALLE;CAMARGO y GURRUCHAGA
3299;Comuna 10;CALLE;PARIS 480
3300;Comuna 5;CALLE;SARMIENTO y GALLO
3301;Comuna 11;CALLE;CONDARCO 1347
3302;Comuna 13;CALLE;HERNANDEZ, JOSE 1955
3303;Comuna 3;CALLE;ESTADOS UNIDOS y SAAVEDRA
3304;Comuna 9;AVENIDA;ARAUJO y ALBERDI, JUAN BAUTISTA AV.
3305;Comuna 15;AVENIDA;JUSTO, JUAN B. AV. y CORRIENTES AV.
3306;Comuna 1;AVENIDA;MADERO, EDUARDO AV. 1150
3307;Comuna 1;AVENIDA;LIMA y DE MAYO AV.
3308;Comuna 5;AVENIDA;LA PLATA AV. 1600
3309;Comuna 11;AVENIDA;CARRIL, SALVADOR MARIA DEL AV. y DESAGUADERO
3310;Comuna 4;CALLE;POMAR, GREGORIO TTE. CNEL. y RAULET
3311;Comuna 5;CALLE;AGRELO y TREINTA Y TRES ORIENTALES
3312;Comuna 14;CALLE;VEGA, NICETO, CNEL. y SERRANO
3313;Comuna 9;CALLE;FONROUGE y REMEDIOS
3314;Comuna 15;CALLE;AGUIRRE 601
3315;;AVENIDA;GALLARDO, ANGEL AV. 80
3316;Comuna 3;AVENIDA;SAN JUAN AV. 3021
3317;Comuna 12;AVENIDA;GARCIA DEL RIO AV. y CIUDAD DE LA PAZ
3318;Comuna 10;AVENIDA;ALBERDI, JUAN BAUTISTA AV. y PERGAMINO
3319;Comuna 15;AVENIDA;VICTORICA, BENJAMIN, GENERAL, AV. y BERLIN
3320;Comuna 6;AVENIDA;DIRECTORIO AV. y CRAIG
3321;Comuna 3;CALLE;HUMBERTO 1Â° y MATHEU
3322;Comuna 3;AVENIDA;INDEPENDENCIA AV. y JUJUY AV.
3323;Comuna 9;AVENIDA;DIRECTORIO AV. y LACARRA
3324;Comuna 11;CALLE;ASUNCION y CALDERON DE LA BARCA, PEDRO
3325;Comuna 1;CALLE;FINOCHIETTO ENRIQUE DR. y HERRERA
3326;Comuna 8;CALLE;AQUINO 5100
3327;Comuna 6;CALLE;ROJAS 60
3328;Comuna 11;AVENIDA;MORAN, PEDRO y CHIVILCOY AV.
3329;Comuna 9;AVENIDA;MURGUIONDO y PERON, EVA AV.
3330;Comuna 13;AVENIDA;VERTIZ VIRREY AV. y JURAMENTO AV.
3331;Comuna 14;AVENIDA;FIGUEROA ALCORTA, PRES. AV. 3001
3332;Comuna 10;AVENIDA;JUSTO, JUAN B. AV. 9135
3333;Comuna 15;AVENIDA;ALVAREZ THOMAS AV. y ESTOMBA
3334;Comuna 13;CALLE;11 DE SEPTIEMBRE DE 1888 4100
3335;Comuna 1;CALLE;REPUBLICA BOLIVARIANA DE VENEZUELA y SALTA
